Time[s], I (2), Q (4), Samp Trig , Trigger, Channel 4, Channel 5, Channel 6, Channel 7
1.291828250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.291871958333333, 1, 1, 1, 1, 1, 1, 1, 0
1.291891583333333, 1, 1, 1, 1, 1, 1, 1, 1
1.291941458333334, 1, 1, 1, 1, 1, 1, 1, 0
1.291961083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.292004791666667, 1, 1, 1, 1, 1, 1, 1, 0
1.292024416666667, 1, 1, 1, 1, 1, 1, 1, 1
1.292068083333333, 1, 1, 1, 1, 1, 1, 1, 0
1.292306416666667, 1, 1, 1, 1, 1, 1, 1, 1
1.292357833333333, 1, 1, 1, 1, 1, 1, 1, 0
1.292377375000000, 1, 1, 1, 1, 1, 1, 1, 1
1.292421041666667, 1, 1, 1, 1, 1, 1, 1, 0
1.292448333333333, 1, 1, 1, 1, 1, 1, 1, 1
1.292492000000000, 1, 1, 1, 1, 1, 1, 1, 0
1.292519291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.292562958333333, 1, 1, 1, 1, 1, 1, 1, 0
1.292582458333333, 1, 1, 1, 1, 1, 1, 1, 1
1.292634458333333, 1, 1, 1, 1, 1, 1, 1, 0
1.292654000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.292697666666667, 1, 1, 1, 1, 1, 1, 1, 0
1.292717166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.292760833333333, 1, 1, 1, 1, 1, 1, 1, 0
1.292780375000000, 1, 1, 1, 1, 1, 1, 1, 1
1.292824041666667, 1, 1, 1, 1, 1, 1, 1, 0
1.292843583333333, 1, 1, 1, 1, 1, 1, 1, 1
1.292887250000000, 1, 1, 1, 1, 1, 1, 1, 0
1.292906750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.292956625000000, 1, 1, 1, 1, 1, 1, 1, 0
1.293195208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.293246625000000, 1, 1, 1, 1, 1, 1, 1, 0
1.293266208333334, 1, 1, 1, 1, 1, 1, 1, 1
1.293309875000000, 1, 1, 1, 1, 1, 1, 1, 0
1.293337208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.293380916666667, 1, 1, 1, 1, 1, 1, 1, 0
1.293408250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.293451916666667, 1, 1, 1, 1, 1, 1, 1, 0
1.293471500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.293523500000000, 1, 1, 1, 1, 1, 1, 1, 0
1.293543083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.293586750000000, 1, 1, 1, 1, 1, 1, 1, 0
1.293606333333333, 1, 1, 1, 1, 1, 1, 1, 1
1.293650000000000, 1, 1, 1, 1, 1, 1, 1, 0
1.293669583333333, 1, 1, 1, 1, 1, 1, 1, 1
1.293713250000000, 1, 1, 1, 1, 1, 1, 1, 0
1.293732833333333, 1, 1, 1, 1, 1, 1, 1, 1
1.293776541666667, 1, 1, 1, 1, 1, 1, 1, 0
1.293796083333334, 1, 1, 1, 1, 1, 1, 1, 1
1.293839791666667, 1, 1, 1, 1, 1, 1, 1, 0
1.294084541666667, 1, 1, 1, 1, 1, 1, 1, 1
1.294135958333333, 1, 1, 1, 1, 1, 1, 1, 0
1.294155541666667, 1, 1, 1, 1, 1, 1, 1, 1
1.294199250000000, 1, 1, 1, 1, 1, 1, 1, 0
1.294226583333334, 1, 1, 1, 1, 1, 1, 1, 1
1.294270250000000, 1, 1, 1, 1, 1, 1, 1, 0
1.294297583333333, 1, 1, 1, 1, 1, 1, 1, 1
1.294341250000000, 1, 1, 1, 1, 1, 1, 1, 0
1.294360833333333, 1, 1, 1, 1, 1, 1, 1, 1
1.294412833333333, 1, 1, 1, 1, 1, 1, 1, 0
1.294432416666667, 1, 1, 1, 1, 1, 1, 1, 1
1.294476083333333, 1, 1, 1, 1, 1, 1, 1, 0
1.294495666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.294539375000000, 1, 1, 1, 1, 1, 1, 1, 0
1.294558916666667, 1, 1, 1, 1, 1, 1, 1, 1
1.294602625000000, 1, 1, 1, 1, 1, 1, 1, 0
1.294622208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.294665875000000, 1, 1, 1, 1, 1, 1, 1, 0
1.294685458333333, 1, 1, 1, 1, 1, 1, 1, 1
1.294729125000000, 1, 1, 1, 1, 1, 1, 1, 0
1.294967958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.295025583333334, 1, 1, 1, 1, 1, 1, 1, 0
1.295045208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.295096666666667, 1, 1, 1, 1, 1, 1, 1, 0
1.295116291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.295159958333333, 1, 1, 1, 1, 1, 1, 1, 0
1.295187375000000, 1, 1, 1, 1, 1, 1, 1, 1
1.295231041666667, 1, 1, 1, 1, 1, 1, 1, 0
1.295250708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.295302708333333, 1, 1, 1, 1, 1, 1, 1, 0
1.295322333333333, 1, 1, 1, 1, 1, 1, 1, 1
1.295366000000000, 1, 1, 1, 1, 1, 1, 1, 0
1.295385666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.295429333333333, 1, 1, 1, 1, 1, 1, 1, 0
1.295448958333334, 1, 1, 1, 1, 1, 1, 1, 1
1.295492666666667, 1, 1, 1, 1, 1, 1, 1, 0
1.295512291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.295555958333333, 1, 1, 1, 1, 1, 1, 1, 0
1.295575625000000, 1, 1, 1, 1, 1, 1, 1, 1
1.295619291666667, 1, 1, 1, 1, 1, 1, 1, 0
1.295857875000000, 1, 1, 1, 1, 1, 1, 1, 1
1.295909291666667, 1, 1, 1, 1, 1, 1, 1, 0
1.295928875000000, 1, 1, 1, 1, 1, 1, 1, 1
1.295972541666667, 1, 1, 1, 1, 1, 1, 1, 0
1.295999875000000, 1, 1, 1, 1, 1, 1, 1, 1
1.296049750000000, 1, 1, 1, 1, 1, 1, 1, 0
1.296077083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.296120750000000, 1, 1, 1, 1, 1, 1, 1, 0
1.296140333333333, 1, 1, 1, 1, 1, 1, 1, 1
1.296192333333333, 1, 1, 1, 1, 1, 1, 1, 0
1.296211916666667, 1, 1, 1, 1, 1, 1, 1, 1
1.296255625000000, 1, 1, 1, 1, 1, 1, 1, 0
1.296275166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.296318875000000, 1, 1, 1, 1, 1, 1, 1, 0
1.296338458333333, 1, 1, 1, 1, 1, 1, 1, 1
1.296382125000000, 1, 1, 1, 1, 1, 1, 1, 0
1.296401708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.300007250000000, 1, 1, 1, 1, 1, 1, 1, 0
1.300026791666667, 1, 1, 1, 1, 1, 1, 1, 1
1.300070500000000, 1, 1, 1, 1, 1, 1, 1, 0
1.300315500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.300366958333333, 1, 1, 1, 1, 1, 1, 1, 0
1.300386583333333, 1, 1, 1, 1, 1, 1, 1, 1
1.300430250000000, 1, 1, 1, 1, 1, 1, 1, 0
1.300457666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.300501333333334, 1, 1, 1, 1, 1, 1, 1, 0
1.300528750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.300572416666667, 1, 1, 1, 1, 1, 1, 1, 0
1.300592041666667, 1, 1, 1, 1, 1, 1, 1, 1
1.300644041666667, 1, 1, 1, 1, 1, 1, 1, 0
1.300663708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.300707375000000, 1, 1, 1, 1, 1, 1, 1, 0
1.300727000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.300770708333333, 1, 1, 1, 1, 1, 1, 1, 0
1.300790333333333, 1, 1, 1, 1, 1, 1, 1, 1
1.300834000000000, 1, 1, 1, 1, 1, 1, 1, 0
1.300853666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.300897333333333, 1, 1, 1, 1, 1, 1, 1, 0
1.300916958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.300960666666667, 1, 1, 1, 1, 1, 1, 1, 0
1.301205833333333, 1, 1, 1, 1, 1, 1, 1, 1
1.301257291666667, 1, 1, 1, 1, 1, 1, 1, 0
1.301276916666667, 1, 1, 1, 1, 1, 1, 1, 1
1.301320625000000, 1, 1, 1, 1, 1, 1, 1, 0
1.301348000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.301391666666667, 1, 1, 1, 1, 1, 1, 1, 0
1.301419083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.301462750000000, 1, 1, 1, 1, 1, 1, 1, 0
1.301482416666667, 1, 1, 1, 1, 1, 1, 1, 1
1.301534416666667, 1, 1, 1, 1, 1, 1, 1, 0
1.301554041666667, 1, 1, 1, 1, 1, 1, 1, 1
1.301597708333333, 1, 1, 1, 1, 1, 1, 1, 0
1.301617375000000, 1, 1, 1, 1, 1, 1, 1, 1
1.301661041666667, 1, 1, 1, 1, 1, 1, 1, 0
1.301680666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.301724375000000, 1, 1, 1, 1, 1, 1, 1, 0
1.301744000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.301787666666667, 1, 1, 1, 1, 1, 1, 1, 0
1.301807333333333, 1, 1, 1, 1, 1, 1, 1, 1
1.301851000000000, 1, 1, 1, 1, 1, 1, 1, 0
1.302090250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.302141708333333, 1, 1, 1, 1, 1, 1, 1, 0
1.302167583333333, 1, 1, 1, 1, 1, 1, 1, 1
1.302219041666667, 1, 1, 1, 1, 1, 1, 1, 0
1.302238750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.302282416666667, 1, 1, 1, 1, 1, 1, 1, 0
1.302309875000000, 1, 1, 1, 1, 1, 1, 1, 1
1.302353541666667, 1, 1, 1, 1, 1, 1, 1, 0
1.302373250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.302425250000000, 1, 1, 1, 1, 1, 1, 1, 0
1.302444958333334, 1, 1, 1, 1, 1, 1, 1, 1
1.302488625000000, 1, 1, 1, 1, 1, 1, 1, 0
1.302508333333333, 1, 1, 1, 1, 1, 1, 1, 1
1.302552000000000, 1, 1, 1, 1, 1, 1, 1, 0
1.302571708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.302615375000000, 1, 1, 1, 1, 1, 1, 1, 0
1.302635083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.302678791666667, 1, 1, 1, 1, 1, 1, 1, 0
1.302698500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.302742166666667, 1, 1, 1, 1, 1, 1, 1, 0
1.302980666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.303032083333333, 1, 1, 1, 1, 1, 1, 1, 0
1.303051625000000, 1, 1, 1, 1, 1, 1, 1, 1
1.303095291666667, 1, 1, 1, 1, 1, 1, 1, 0
1.303122583333333, 1, 1, 1, 1, 1, 1, 1, 1
1.303166250000000, 1, 1, 1, 1, 1, 1, 1, 0
1.303199708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.303243375000000, 1, 1, 1, 1, 1, 1, 1, 0
1.303262916666667, 1, 1, 1, 1, 1, 1, 1, 1
1.303314916666667, 1, 1, 1, 1, 1, 1, 1, 0
1.303334416666667, 1, 1, 1, 1, 1, 1, 1, 1
1.303378083333333, 1, 1, 1, 1, 1, 1, 1, 0
1.303397625000000, 1, 1, 1, 1, 1, 1, 1, 1
1.303441291666667, 1, 1, 1, 1, 1, 1, 1, 0
1.303460833333334, 1, 1, 1, 1, 1, 1, 1, 1
1.303504500000000, 1, 1, 1, 1, 1, 1, 1, 0
1.303524000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.303567666666667, 1, 1, 1, 1, 1, 1, 1, 0
1.303587208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.303630875000000, 1, 1, 1, 1, 1, 1, 1, 0
1.303869625000000, 1, 1, 1, 1, 1, 1, 1, 1
1.303921083333333, 1, 1, 1, 1, 1, 1, 1, 0
1.303940666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.303984333333333, 1, 1, 1, 1, 1, 1, 1, 0
1.304011666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.304055333333333, 1, 1, 1, 1, 1, 1, 1, 0
1.304082666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.304126375000000, 1, 1, 1, 1, 1, 1, 1, 0
1.304145958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.304197916666667, 1, 1, 1, 1, 1, 1, 1, 0
1.304223708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.304267375000000, 1, 1, 1, 1, 1, 1, 1, 0
1.304286958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.304330625000000, 1, 1, 1, 1, 1, 1, 1, 0
1.304350208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.304393916666667, 1, 1, 1, 1, 1, 1, 1, 0
1.304413500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.304457166666667, 1, 1, 1, 1, 1, 1, 1, 0
1.304476750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.304520416666667, 1, 1, 1, 1, 1, 1, 1, 0
1.304759166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.304810625000000, 1, 1, 1, 1, 1, 1, 1, 0
1.304830166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.304873875000000, 1, 1, 1, 1, 1, 1, 1, 0
1.304901208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.304944875000000, 1, 1, 1, 1, 1, 1, 1, 0
1.304972208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.305015875000000, 1, 1, 1, 1, 1, 1, 1, 0
1.305035458333333, 1, 1, 1, 1, 1, 1, 1, 1
1.305087458333333, 1, 1, 1, 1, 1, 1, 1, 0
1.305107041666667, 1, 1, 1, 1, 1, 1, 1, 1
1.305150708333333, 1, 1, 1, 1, 1, 1, 1, 0
1.305170291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.305214000000000, 1, 1, 1, 1, 1, 1, 1, 0
1.305239750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.305283416666667, 1, 1, 1, 1, 1, 1, 1, 0
1.305303000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.305346708333333, 1, 1, 1, 1, 1, 1, 1, 0
1.305366250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.305409958333333, 1, 1, 1, 1, 1, 1, 1, 0
1.305648958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.305700375000000, 1, 1, 1, 1, 1, 1, 1, 0
1.305720041666667, 1, 1, 1, 1, 1, 1, 1, 1
1.305763708333333, 1, 1, 1, 1, 1, 1, 1, 0
1.305791125000000, 1, 1, 1, 1, 1, 1, 1, 1
1.309417166666667, 1, 1, 1, 1, 1, 1, 1, 0
1.309436791666667, 1, 1, 1, 1, 1, 1, 1, 1
1.309480500000000, 1, 1, 1, 1, 1, 1, 1, 0
1.309500125000000, 1, 1, 1, 1, 1, 1, 1, 1
1.309543791666667, 1, 1, 1, 1, 1, 1, 1, 0
1.309563458333333, 1, 1, 1, 1, 1, 1, 1, 1
1.309607125000000, 1, 1, 1, 1, 1, 1, 1, 0
1.309626750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.309670458333333, 1, 1, 1, 1, 1, 1, 1, 0
1.309690083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.309733750000000, 1, 1, 1, 1, 1, 1, 1, 0
1.309753416666667, 1, 1, 1, 1, 1, 1, 1, 1
1.309797083333333, 1, 1, 1, 1, 1, 1, 1, 0
1.309816708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.309860416666667, 1, 1, 1, 1, 1, 1, 1, 0
1.310099166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.310150583333333, 1, 1, 1, 1, 1, 1, 1, 0
1.310170166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.310213833333334, 1, 1, 1, 1, 1, 1, 1, 0
1.310241208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.310284875000000, 1, 1, 1, 1, 1, 1, 1, 0
1.310312208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.310362083333333, 1, 1, 1, 1, 1, 1, 1, 0
1.310381666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.310433666666667, 1, 1, 1, 1, 1, 1, 1, 0
1.310453250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.310496916666667, 1, 1, 1, 1, 1, 1, 1, 0
1.310516500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.310560166666667, 1, 1, 1, 1, 1, 1, 1, 0
1.310579750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.310623416666667, 1, 1, 1, 1, 1, 1, 1, 0
1.310643000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.310686666666667, 1, 1, 1, 1, 1, 1, 1, 0
1.310706250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.310749916666667, 1, 1, 1, 1, 1, 1, 1, 0
1.310988958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.311040375000000, 1, 1, 1, 1, 1, 1, 1, 0
1.311060041666667, 1, 1, 1, 1, 1, 1, 1, 1
1.311103708333333, 1, 1, 1, 1, 1, 1, 1, 0
1.311131083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.311174791666667, 1, 1, 1, 1, 1, 1, 1, 0
1.311202166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.311245833333333, 1, 1, 1, 1, 1, 1, 1, 0
1.311265500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.311317500000000, 1, 1, 1, 1, 1, 1, 1, 0
1.311337125000000, 1, 1, 1, 1, 1, 1, 1, 1
1.311387000000000, 1, 1, 1, 1, 1, 1, 1, 0
1.311406666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.311450333333333, 1, 1, 1, 1, 1, 1, 1, 0
1.311469958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.311513625000000, 1, 1, 1, 1, 1, 1, 1, 0
1.311533291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.311576958333333, 1, 1, 1, 1, 1, 1, 1, 0
1.311596625000000, 1, 1, 1, 1, 1, 1, 1, 1
1.311640291666667, 1, 1, 1, 1, 1, 1, 1, 0
1.311879291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.311930708333333, 1, 1, 1, 1, 1, 1, 1, 0
1.311950375000000, 1, 1, 1, 1, 1, 1, 1, 1
1.311994041666667, 1, 1, 1, 1, 1, 1, 1, 0
1.312021458333333, 1, 1, 1, 1, 1, 1, 1, 1
1.312065125000000, 1, 1, 1, 1, 1, 1, 1, 0
1.312092541666667, 1, 1, 1, 1, 1, 1, 1, 1
1.312136208333333, 1, 1, 1, 1, 1, 1, 1, 0
1.312155833333333, 1, 1, 1, 1, 1, 1, 1, 1
1.312207833333333, 1, 1, 1, 1, 1, 1, 1, 0
1.312227500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.312271166666667, 1, 1, 1, 1, 1, 1, 1, 0
1.312290791666667, 1, 1, 1, 1, 1, 1, 1, 1
1.312334500000000, 1, 1, 1, 1, 1, 1, 1, 0
1.312354125000000, 1, 1, 1, 1, 1, 1, 1, 1
1.312397791666667, 1, 1, 1, 1, 1, 1, 1, 0
1.312423625000000, 1, 1, 1, 1, 1, 1, 1, 1
1.312467333333333, 1, 1, 1, 1, 1, 1, 1, 0
1.312486958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.312530625000000, 1, 1, 1, 1, 1, 1, 1, 0
1.312769875000000, 1, 1, 1, 1, 1, 1, 1, 1
1.312821333333333, 1, 1, 1, 1, 1, 1, 1, 0
1.312841041666667, 1, 1, 1, 1, 1, 1, 1, 1
1.312884708333333, 1, 1, 1, 1, 1, 1, 1, 0
1.312912166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.312955833333333, 1, 1, 1, 1, 1, 1, 1, 0
1.312983291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.313027000000000, 1, 1, 1, 1, 1, 1, 1, 0
1.313046708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.313098708333333, 1, 1, 1, 1, 1, 1, 1, 0
1.313118375000000, 1, 1, 1, 1, 1, 1, 1, 1
1.313162083333334, 1, 1, 1, 1, 1, 1, 1, 0
1.313181791666667, 1, 1, 1, 1, 1, 1, 1, 1
1.313225458333333, 1, 1, 1, 1, 1, 1, 1, 0
1.313245166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.313288833333333, 1, 1, 1, 1, 1, 1, 1, 0
1.313308541666667, 1, 1, 1, 1, 1, 1, 1, 1
1.313352208333333, 1, 1, 1, 1, 1, 1, 1, 0
1.313371916666667, 1, 1, 1, 1, 1, 1, 1, 1
1.313415583333333, 1, 1, 1, 1, 1, 1, 1, 0
1.313660375000000, 1, 1, 1, 1, 1, 1, 1, 1
1.313711791666667, 1, 1, 1, 1, 1, 1, 1, 0
1.313731375000000, 1, 1, 1, 1, 1, 1, 1, 1
1.313775041666667, 1, 1, 1, 1, 1, 1, 1, 0
1.313802375000000, 1, 1, 1, 1, 1, 1, 1, 1
1.313846083333333, 1, 1, 1, 1, 1, 1, 1, 0
1.313873416666667, 1, 1, 1, 1, 1, 1, 1, 1
1.313917083333333, 1, 1, 1, 1, 1, 1, 1, 0
1.313936666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.313988666666667, 1, 1, 1, 1, 1, 1, 1, 0
1.314008250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.314051916666667, 1, 1, 1, 1, 1, 1, 1, 0
1.314071500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.314115166666667, 1, 1, 1, 1, 1, 1, 1, 0
1.314134750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.314178416666667, 1, 1, 1, 1, 1, 1, 1, 0
1.314198000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.314241666666667, 1, 1, 1, 1, 1, 1, 1, 0
1.314261250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.314304958333333, 1, 1, 1, 1, 1, 1, 1, 0
1.314549958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.314601375000000, 1, 1, 1, 1, 1, 1, 1, 0
1.314621041666667, 1, 1, 1, 1, 1, 1, 1, 1
1.314664708333333, 1, 1, 1, 1, 1, 1, 1, 0
1.314692125000000, 1, 1, 1, 1, 1, 1, 1, 1
1.314735791666667, 1, 1, 1, 1, 1, 1, 1, 0
1.314763208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.314806875000000, 1, 1, 1, 1, 1, 1, 1, 0
1.314826500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.314878500000000, 1, 1, 1, 1, 1, 1, 1, 0
1.314898166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.314941833333333, 1, 1, 1, 1, 1, 1, 1, 0
1.314961458333333, 1, 1, 1, 1, 1, 1, 1, 1
1.318573708333333, 1, 1, 1, 1, 1, 1, 1, 0
1.318593333333334, 1, 1, 1, 1, 1, 1, 1, 1
1.318637000000000, 1, 1, 1, 1, 1, 1, 1, 0
1.318656666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.318700333333333, 1, 1, 1, 1, 1, 1, 1, 0
1.318719958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.318763666666667, 1, 1, 1, 1, 1, 1, 1, 0
1.319002458333334, 1, 1, 1, 1, 1, 1, 1, 1
1.319053916666667, 1, 1, 1, 1, 1, 1, 1, 0
1.319073541666667, 1, 1, 1, 1, 1, 1, 1, 1
1.319117250000000, 1, 1, 1, 1, 1, 1, 1, 0
1.319144625000000, 1, 1, 1, 1, 1, 1, 1, 1
1.319188291666667, 1, 1, 1, 1, 1, 1, 1, 0
1.319215708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.319259375000000, 1, 1, 1, 1, 1, 1, 1, 0
1.319279041666667, 1, 1, 1, 1, 1, 1, 1, 1
1.319331041666667, 1, 1, 1, 1, 1, 1, 1, 0
1.319350666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.319394333333333, 1, 1, 1, 1, 1, 1, 1, 0
1.319414000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.319457666666667, 1, 1, 1, 1, 1, 1, 1, 0
1.319477291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.319521000000000, 1, 1, 1, 1, 1, 1, 1, 0
1.319540625000000, 1, 1, 1, 1, 1, 1, 1, 1
1.319590500000000, 1, 1, 1, 1, 1, 1, 1, 0
1.319610125000000, 1, 1, 1, 1, 1, 1, 1, 1
1.319653833333333, 1, 1, 1, 1, 1, 1, 1, 0
1.319892875000000, 1, 1, 1, 1, 1, 1, 1, 1
1.319944333333333, 1, 1, 1, 1, 1, 1, 1, 0
1.319964041666667, 1, 1, 1, 1, 1, 1, 1, 1
1.320007708333333, 1, 1, 1, 1, 1, 1, 1, 0
1.320035166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.320078833333333, 1, 1, 1, 1, 1, 1, 1, 0
1.320106291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.320150000000000, 1, 1, 1, 1, 1, 1, 1, 0
1.320169708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.320221666666667, 1, 1, 1, 1, 1, 1, 1, 0
1.320241375000000, 1, 1, 1, 1, 1, 1, 1, 1
1.320285083333333, 1, 1, 1, 1, 1, 1, 1, 0
1.320304791666667, 1, 1, 1, 1, 1, 1, 1, 1
1.320348458333333, 1, 1, 1, 1, 1, 1, 1, 0
1.320368166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.320411833333333, 1, 1, 1, 1, 1, 1, 1, 0
1.320431541666667, 1, 1, 1, 1, 1, 1, 1, 1
1.320475208333333, 1, 1, 1, 1, 1, 1, 1, 0
1.320494916666667, 1, 1, 1, 1, 1, 1, 1, 1
1.320538583333333, 1, 1, 1, 1, 1, 1, 1, 0
1.320783625000000, 1, 1, 1, 1, 1, 1, 1, 1
1.320835041666667, 1, 1, 1, 1, 1, 1, 1, 0
1.320854666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.320898375000000, 1, 1, 1, 1, 1, 1, 1, 0
1.320925750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.320969458333333, 1, 1, 1, 1, 1, 1, 1, 0
1.320996833333334, 1, 1, 1, 1, 1, 1, 1, 1
1.321040500000000, 1, 1, 1, 1, 1, 1, 1, 0
1.321060166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.321112166666667, 1, 1, 1, 1, 1, 1, 1, 0
1.321131791666667, 1, 1, 1, 1, 1, 1, 1, 1
1.321175458333333, 1, 1, 1, 1, 1, 1, 1, 0
1.321195125000000, 1, 1, 1, 1, 1, 1, 1, 1
1.321238791666667, 1, 1, 1, 1, 1, 1, 1, 0
1.321258458333333, 1, 1, 1, 1, 1, 1, 1, 1
1.321302125000000, 1, 1, 1, 1, 1, 1, 1, 0
1.321321750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.321365416666667, 1, 1, 1, 1, 1, 1, 1, 0
1.321385083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.321428750000000, 1, 1, 1, 1, 1, 1, 1, 0
1.321674000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.321725458333333, 1, 1, 1, 1, 1, 1, 1, 0
1.321745166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.321796583333333, 1, 1, 1, 1, 1, 1, 1, 0
1.321816291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.321859958333333, 1, 1, 1, 1, 1, 1, 1, 0
1.321887458333333, 1, 1, 1, 1, 1, 1, 1, 1
