Opening port
Debug on
Port open
Compiled: Apr  2 2015, 13:03:29,
#,Parameter,value,comment
#,sampRate,250,Samples per second desired
#,sampFreq,250,Samples per second used
#,sampIntUSec,4000,Sample interval in microseconds
#,MinCumCuts,6,Minimum number of cumulative cuts per snippet for displacement
#,M,2
#,N,8

Not logging to SD card
Logging to serial
$,Sample,I,Q,IsCut,CurrCuts,RunCuts,Disp,Conf
$,19647,18,17,0,0,49,,
$,19648,17,21,0,0,49,,
$,19649,18,18,0,0,49,,
$,19650,18,14,0,0,49,,
$,19651,17,17,0,0,49,,
$,19652,17,21,0,0,49,,
$,19653,18,17,0,0,49,,
$,19654,17,13,0,0,49,,
$,19655,16,17,0,0,49,,
$,19656,17,22,0,0,49,,
$,19657,18,17,0,0,49,,
$,19658,17,13,0,0,49,,
$,19659,16,17,0,0,49,,
$,19660,17,22,0,0,49,,
$,19661,19,17,0,0,49,,
$,19662,17,13,0,0,49,,
$,19663,16,17,0,0,49,,
$,19664,17,22,0,0,49,,
$,19665,19,17,0,0,49,,
$,19666,17,15,0,0,49,,
$,19667,15,18,1,1,50,,
$,19668,17,19,0,1,50,,
$,19669,19,17,0,1,50,,
$,19670,17,17,0,1,50,,
$,19671,14,18,0,1,50,,
$,19672,16,18,0,1,50,,
$,19673,20,17,0,1,50,,
$,19674,17,17,0,1,50,,
$,19675,13,17,0,1,50,,
$,19676,16,17,0,1,50,,
$,19677,21,17,0,1,50,,
$,19678,17,18,0,1,50,,
$,19679,13,17,0,1,50,,
$,19680,17,16,0,1,50,,
$,19681,22,17,0,1,50,,
$,19682,17,18,0,1,50,,
$,19683,13,17,0,1,50,,
$,19684,17,17,0,1,50,,
$,19685,22,17,0,1,50,,
$,19686,17,19,0,1,50,,
$,19687,12,18,0,1,50,,
$,19688,17,16,-1,0,49,,
$,19689,21,17,0,0,49,,
$,19690,16,20,0,0,49,,
$,19691,14,18,0,0,49,,
$,19692,17,16,-1,-1,48,,
$,19693,20,18,0,-1,48,,
$,19694,17,20,0,-1,48,,
$,19695,16,18,0,-1,48,,
$,19696,18,15,-1,-2,47,,
$,19697,18,17,0,-2,47,,
$,19698,17,20,0,-2,47,,
$,19699,18,17,0,-2,47,,
$,19700,18,14,0,-2,47,,
$,19701,17,17,0,-2,47,,
$,19702,17,21,0,-2,47,,
$,19703,18,17,0,-2,47,,
$,19704,17,14,0,-2,47,,
$,19705,16,17,0,-2,47,,
$,19706,17,22,0,-2,47,,
$,19707,18,18,0,-2,47,,
$,19708,17,13,0,-2,47,,
$,19709,16,17,0,-2,47,,
$,19710,17,22,0,-2,47,,
$,19711,18,17,0,-2,47,,
$,19712,17,13,0,-2,47,,
$,19713,16,17,0,-2,47,,
$,19714,17,22,0,-2,47,,
$,19715,19,17,0,-2,47,,
$,19716,17,14,0,-2,47,,
$,19717,16,18,1,-1,48,,
$,19718,17,20,0,-1,48,,
$,19719,20,17,0,-1,48,,
$,19720,18,17,0,-1,48,,
$,19721,14,18,0,-1,48,,
$,19722,17,18,0,-1,48,,
$,19723,21,17,0,-1,48,,
$,19724,17,17,0,-1,48,,
$,19725,13,17,0,-1,48,,
$,19726,17,18,0,-1,48,,
$,19727,22,17,0,-1,48,,
$,19728,17,18,0,-1,48,,
$,19729,13,18,0,-1,48,,
$,19730,17,17,0,-1,48,,
$,19731,21,17,0,-1,48,,
$,19732,17,19,0,-1,48,,
$,19733,13,18,0,-1,48,,
$,19734,17,17,0,-1,48,,
$,19735,22,18,0,-1,48,,
$,19736,17,18,0,-1,48,,
$,19737,12,17,0,-1,48,,
$,19738,17,16,0,-1,48,,
$,19739,21,17,0,-1,48,,
$,19740,16,19,0,-1,48,,
$,19741,13,17,0,-1,48,,
$,19742,17,16,0,-1,48,,
$,19743,20,17,0,-1,48,,
$,19744,16,20,0,-1,48,,
$,19745,16,18,0,-1,48,,
$,19746,18,16,0,-1,48,,
$,19747,17,18,0,-1,48,,
$,19748,16,21,0,-1,48,,
$,19749,17,18,0,-1,48,,
$,19750,17,14,0,0,48,,
$,19751,17,17,0,0,48,,
$,19752,17,22,0,0,48,,
$,19753,18,18,0,0,48,,
$,19754,17,15,0,0,48,,
$,19755,17,18,0,0,48,,
$,19756,17,22,0,0,48,,
$,19757,18,18,0,0,48,,
$,19758,17,13,0,0,48,,
$,19759,16,17,0,0,48,,
$,19760,17,22,0,0,48,,
$,19761,18,17,0,0,48,,
$,19762,17,13,0,0,48,,
$,19763,16,17,0,0,48,,
$,19764,17,22,0,0,48,,
$,19765,18,17,0,0,48,,
$,19766,17,13,0,0,48,,
$,19767,15,17,0,0,48,,
$,19768,16,20,0,0,48,,
$,19769,19,16,0,0,48,,
$,19770,17,16,0,0,48,,
$,19771,15,18,1,1,49,,
$,19772,17,17,0,1,49,,
$,19773,18,16,0,1,49,,
$,19774,16,17,0,1,49,,
$,19775,15,17,0,1,49,,
$,19776,16,17,0,1,49,,
$,19777,22,17,0,1,49,,
$,19778,18,18,0,1,49,,
$,19779,13,17,0,1,49,,
$,19780,17,17,0,1,49,,
$,19781,22,17,0,1,49,,
$,19782,17,18,0,1,49,,
$,19783,12,17,0,1,49,,
$,19784,17,17,0,1,49,,
$,19785,22,17,0,1,49,,
$,19786,17,18,0,1,49,,
$,19787,12,17,0,1,49,,
$,19788,17,16,0,1,49,,
$,19789,21,17,0,1,49,,
$,19790,16,19,0,1,49,,
$,19791,13,17,0,1,49,,
$,19792,17,16,0,1,49,,
$,19793,20,17,0,1,49,,
$,19794,16,19,0,1,49,,
$,19795,15,17,0,1,49,,
$,19796,17,15,0,1,49,,
$,19797,18,17,0,1,49,,
$,19798,16,19,0,1,49,,
$,19799,17,17,0,1,49,,
$,19800,17,14,0,1,49,,
$,19801,17,16,0,1,49,,
$,19802,17,21,0,1,49,,
$,19803,17,17,0,1,49,,
$,19804,17,15,0,1,49,,
$,19805,16,18,1,2,50,,
$,19806,16,21,0,2,50,,
$,19807,18,18,0,2,50,,
$,19808,17,13,0,2,50,,
$,19809,16,17,0,2,50,,
$,19810,17,22,0,2,50,,
$,19811,18,17,0,2,50,,
$,19812,17,13,0,2,50,,
$,19813,17,17,0,2,50,,
$,19814,17,22,0,2,50,,
$,19815,19,17,0,2,50,,
$,19816,18,13,0,2,50,,
$,19817,16,17,0,2,50,,
$,19818,17,21,0,2,50,,
$,19819,19,17,0,2,50,,
$,19820,17,15,0,2,50,,
$,19821,15,18,1,3,51,,
$,19822,17,18,0,3,51,,
$,19823,20,16,0,3,51,,
$,19824,17,17,0,3,51,,
$,19825,14,17,0,3,51,,
$,19826,17,18,0,3,51,,
$,19827,21,17,0,3,51,,
$,19828,17,18,0,3,51,,
$,19829,13,18,0,3,51,,
$,19830,17,17,0,3,51,,
$,19831,21,17,0,3,51,,
$,19832,17,18,0,3,51,,
$,19833,13,17,0,3,51,,
$,19834,17,16,0,3,51,,
$,19835,22,17,0,3,51,,
$,19836,17,18,0,3,51,,
$,19837,12,17,0,3,51,,
$,19838,17,16,0,3,51,,
$,19839,22,17,0,3,51,,
$,19840,17,19,0,3,51,,
$,19841,13,17,0,3,51,,
$,19842,17,16,0,3,51,,
$,19843,21,17,0,3,51,,
$,19844,17,19,0,3,51,,
$,19845,15,17,0,3,51,,
$,19846,18,16,0,3,51,,
$,19847,19,17,0,3,51,,
$,19848,17,20,0,3,51,,
$,19849,17,18,0,3,51,,
$,19850,18,14,0,3,51,,
$,19851,17,17,0,3,51,,
$,19852,17,19,0,3,51,,
$,19853,17,16,0,3,51,,
$,19854,17,13,0,3,51,,
$,19855,17,16,0,3,51,,
$,19856,17,21,0,3,51,,
$,19857,18,17,0,3,51,,
$,19858,17,13,0,3,51,,
$,19859,16,17,0,3,51,,
$,19860,17,22,0,3,51,,
$,19861,18,17,0,3,51,,
$,19862,17,13,0,3,51,,
$,19863,16,17,0,3,51,,
$,19864,17,23,0,3,51,,
$,19865,18,18,0,3,51,,
$,19866,17,12,0,3,51,,
$,19867,16,17,0,3,51,,
$,19868,17,21,0,3,51,,
$,19869,19,16,0,3,51,,
$,19870,17,14,0,3,51,,
$,19871,15,17,0,3,51,,
$,19872,17,19,0,3,51,,
$,19873,19,16,0,3,51,,
$,19874,17,17,0,3,51,,
$,19875,14,18,0,3,51,,
$,19876,16,18,0,3,51,,
$,19877,20,17,0,3,51,,
$,19878,17,18,0,3,51,,
$,19879,14,18,0,3,51,,
$,19880,17,17,0,3,51,,
$,19881,20,17,0,3,51,,
$,19882,17,18,0,3,51,,
$,19883,13,17,0,3,51,,
$,19884,16,16,0,3,51,,
$,19885,22,17,0,3,51,,
$,19886,17,18,0,3,51,,
$,19887,12,17,0,3,51,,
$,19888,17,16,0,3,51,,
$,19889,22,17,0,3,51,,
$,19890,17,18,0,3,51,,
$,19891,12,17,0,3,51,,
$,19892,17,16,0,3,51,,
$,19893,21,17,0,3,51,,
$,19894,16,18,0,3,51,,
$,19895,13,17,0,3,51,,
$,19896,17,15,0,3,51,,
$,19897,19,16,0,3,51,,
$,19898,16,20,0,3,51,,
$,19899,16,17,0,3,51,,
$,19900,17,15,0,3,51,,
$,19901,17,17,0,3,51,,
$,19902,16,20,0,3,51,,
$,19903,17,17,0,3,51,,
$,19904,17,14,0,3,51,,
$,19905,17,17,0,3,51,,
$,19906,17,20,0,3,51,,
$,19907,18,17,0,3,51,,
$,19908,17,14,0,3,51,,
$,19909,16,17,0,3,51,,
$,19910,17,22,0,3,51,,
$,19911,18,18,0,3,51,,
$,19912,17,12,0,3,51,,
$,19913,16,17,0,3,51,,
$,19914,17,22,0,3,51,,
$,19915,18,17,0,3,51,,
$,19916,17,12,0,3,51,,
$,19917,15,17,0,3,51,,
$,19918,16,21,0,3,51,,
$,19919,18,16,0,3,51,,
$,19920,16,13,0,3,51,,
$,19921,15,17,0,3,51,,
$,19922,16,19,0,3,51,,
$,19923,19,16,0,3,51,,
$,19924,17,16,0,3,51,,
$,19925,13,17,0,3,51,,
$,19926,16,17,0,3,51,,
$,19927,20,16,0,3,51,,
$,19928,16,17,0,3,51,,
$,19929,15,17,0,3,51,,
$,19930,17,17,0,3,51,,
$,19931,21,17,0,3,51,,
$,19932,18,18,0,3,51,,
$,19933,13,17,0,3,51,,
$,19934,17,16,0,3,51,,
$,19935,21,17,0,3,51,,
$,19936,17,18,0,3,51,,
$,19937,12,17,0,3,51,,
$,19938,16,16,0,3,51,,
$,19939,22,17,0,3,51,,
$,19940,17,19,0,3,51,,
$,19941,12,17,0,3,51,,
$,19942,17,16,0,3,51,,
$,19943,21,17,0,3,51,,
$,19944,16,18,0,3,51,,
$,19945,13,17,0,3,51,,
$,19946,17,15,0,3,51,,
$,19947,19,16,0,3,51,,
$,19948,16,19,0,3,51,,
$,19949,15,17,0,3,51,,
$,19950,17,14,0,3,51,,
$,19951,17,16,0,3,51,,
$,19952,16,20,1,4,52,,
$,19953,17,17,0,4,52,,
$,19954,17,14,0,4,52,,
$,19955,17,17,0,4,52,,
$,19956,17,21,0,4,52,,
$,19957,17,17,0,4,52,,
$,19958,17,13,0,4,52,,
$,19959,16,17,0,4,52,,
$,19960,16,21,0,4,52,,
$,19961,17,17,0,4,52,,
$,19962,16,13,0,4,52,,
$,19963,16,17,0,4,52,,
$,19964,16,22,0,4,52,,
$,19965,18,17,0,4,52,,
$,19966,17,12,0,4,52,,
$,19967,15,17,0,4,52,,
$,19968,16,21,0,4,52,,
$,19969,18,16,0,4,52,,
$,19970,16,13,0,4,52,,
$,19971,14,17,0,4,52,,
$,19972,16,20,0,4,52,,
$,19973,18,16,0,4,52,,
$,19974,16,15,0,4,52,,
$,19975,13,17,0,4,52,,
$,19976,15,17,0,4,52,,
$,19977,18,16,0,4,52,,
$,19978,15,16,0,4,52,,
$,19979,13,16,0,4,52,,
$,19980,15,16,0,4,52,,
$,19981,19,16,0,4,52,,
$,19982,16,16,0,4,52,,
$,19983,12,16,0,4,52,,
$,19984,15,16,0,4,52,,
$,19985,20,16,0,4,52,,
$,19986,16,17,0,4,52,,
$,19987,12,16,0,4,52,,
$,19988,16,16,0,4,52,,
$,19989,21,16,0,4,52,,
$,19990,16,18,0,4,52,,
$,19991,12,17,0,4,52,,
$,19992,16,16,0,4,52,,
$,19993,21,17,0,4,52,,
$,19994,16,18,0,4,52,,
$,19995,12,17,0,4,52,,
$,19996,16,15,0,4,52,,
$,19997,19,16,0,4,52,,
$,19998,15,18,0,4,52,,
$,19999,14,16,-1,3,51,,
$,20000,16,13,0,0,51,,
$,20001,17,15,0,0,51,,
$,20002,15,19,1,1,52,,
$,20003,16,16,-1,0,51,,
$,20004,16,14,0,0,51,,
$,20005,16,16,0,0,51,,
$,20006,16,20,1,1,52,,
$,20007,16,17,0,1,52,,
$,20008,16,12,0,1,52,,
$,20009,15,16,0,1,52,,
$,20010,15,21,1,2,53,,
$,20011,17,16,-1,1,52,,
$,20012,16,12,0,1,52,,
$,20013,15,16,0,1,52,,
$,20014,16,21,1,2,53,,
$,20015,17,16,-1,1,52,,
$,20016,16,12,0,1,52,,
$,20017,15,16,0,1,52,,
$,20018,16,21,1,2,53,,
$,20019,17,16,-1,1,52,,
$,20020,16,12,0,1,52,,
$,20021,15,16,0,1,52,,
$,20022,16,20,1,2,53,,
$,20023,18,16,0,2,53,,
$,20024,16,14,0,2,53,,
$,20025,14,17,0,2,53,,
$,20026,16,18,0,2,53,,
$,20027,19,16,0,2,53,,
$,20028,16,16,0,2,53,,
$,20029,13,17,0,2,53,,
$,20030,16,17,0,2,53,,
$,20031,19,16,0,2,53,,
$,20032,16,17,0,2,53,,
$,20033,13,17,0,2,53,,
$,20034,16,16,0,2,53,,
$,20035,20,16,0,2,53,,
$,20036,16,17,0,2,53,,
$,20037,11,16,0,2,53,,
$,20038,15,16,0,2,53,,
$,20039,21,16,0,2,53,,
$,20040,16,17,0,2,53,,
$,20041,11,16,0,2,53,,
$,20042,16,16,0,2,53,,
$,20043,21,16,0,2,53,,
$,20044,16,19,0,2,53,,
$,20045,12,17,0,2,53,,
$,20046,16,15,0,2,53,,
$,20047,20,17,0,2,53,,
$,20048,16,18,0,2,53,,
$,20049,14,16,-1,1,52,,
$,20050,17,14,0,1,52,,
$,20051,18,16,0,1,52,,
$,20052,16,19,0,1,52,,
$,20053,16,16,-1,0,51,,
$,20054,17,15,0,0,51,,
$,20055,16,17,0,0,51,,
$,20056,16,20,0,0,51,,
$,20057,17,17,0,0,51,,
$,20058,16,13,0,0,51,,
$,20059,16,16,0,0,51,,
$,20060,16,20,1,1,52,,
$,20061,17,16,-1,0,51,,
$,20062,16,12,0,0,51,,
$,20063,16,16,0,0,51,,
$,20064,16,21,1,1,52,,
$,20065,18,16,0,1,52,,
$,20066,17,12,0,1,52,,
$,20067,15,16,0,1,52,,
$,20068,16,21,1,2,53,,
$,20069,17,16,-1,1,52,,
$,20070,16,12,0,1,52,,
$,20071,15,16,0,1,52,,
$,20072,16,20,1,2,53,,
$,20073,18,16,0,2,53,,
$,20074,16,14,0,2,53,,
$,20075,15,17,0,2,53,,
$,20076,16,18,0,2,53,,
$,20077,19,16,0,2,53,,
$,20078,17,16,0,2,53,,
$,20079,13,17,0,2,53,,
$,20080,16,16,0,2,53,,
$,20081,19,16,0,2,53,,
$,20082,16,17,0,2,53,,
$,20083,12,16,0,2,53,,
$,20084,15,16,0,2,53,,
$,20085,18,16,0,2,53,,
$,20086,15,17,0,2,53,,
$,20087,12,16,0,2,53,,
$,20088,15,16,0,2,53,,
$,20089,21,16,0,2,53,,
$,20090,16,17,0,2,53,,
$,20091,11,16,0,2,53,,
$,20092,16,15,0,2,53,,
$,20093,21,16,0,2,53,,
$,20094,16,17,0,2,53,,
$,20095,11,16,0,2,53,,
$,20096,16,14,0,2,53,,
$,20097,20,15,0,2,53,,
$,20098,15,18,1,3,54,,
$,20099,13,16,-1,2,53,,
$,20100,16,14,0,2,53,,
$,20101,18,16,0,2,53,,
$,20102,15,19,0,2,53,,
$,20103,15,16,-1,1,52,,
$,20104,16,12,0,1,52,,
$,20105,16,15,0,1,52,,
$,20106,15,19,1,2,53,,
$,20107,16,15,-1,1,52,,
$,20108,16,14,0,1,52,,
$,20109,16,16,0,1,52,,
$,20110,16,21,1,2,53,,
$,20111,17,17,0,2,53,,
$,20112,16,14,0,2,53,,
$,20113,16,17,0,2,53,,
$,20114,16,21,0,2,53,,
$,20115,17,17,0,2,53,,
$,20116,16,13,0,2,53,,
$,20117,16,17,0,2,53,,
$,20118,16,22,0,2,53,,
$,20119,18,17,0,2,53,,
$,20120,17,12,0,2,53,,
$,20121,16,17,0,2,53,,
$,20122,17,21,0,2,53,,
$,20123,18,16,0,2,53,,
$,20124,17,14,0,2,53,,
$,20125,15,17,0,2,53,,
$,20126,16,19,0,2,53,,
$,20127,18,16,0,2,53,,
$,20128,16,16,0,2,53,,
$,20129,13,17,0,2,53,,
$,20130,15,17,0,2,53,,
$,20131,19,16,0,2,53,,
$,20132,16,17,0,2,53,,
$,20133,14,17,0,2,53,,
$,20134,16,16,0,2,53,,
$,20135,21,16,0,2,53,,
$,20136,17,17,0,2,53,,
$,20137,13,16,0,2,53,,
$,20138,17,16,0,2,53,,
$,20139,21,16,0,2,53,,
$,20140,17,18,0,2,53,,
$,20141,12,17,0,2,53,,
$,20142,16,16,0,2,53,,
$,20143,21,17,0,2,53,,
$,20144,16,18,0,2,53,,
$,20145,12,17,0,2,53,,
$,20146,16,16,0,2,53,,
$,20147,21,17,0,2,53,,
$,20148,16,19,0,2,53,,
$,20149,13,17,0,2,53,,
$,20150,17,15,0,2,53,,
$,20151,19,17,0,2,53,,
$,20152,16,19,0,2,53,,
$,20153,15,17,0,2,53,,
$,20154,17,14,0,2,53,,
$,20155,17,16,0,2,53,,
$,20156,16,19,1,3,54,,
$,20157,16,16,-1,2,53,,
$,20158,16,14,0,2,53,,
$,20159,16,16,0,2,53,,
$,20160,16,21,1,3,54,,
$,20161,16,17,0,3,54,,
$,20162,16,12,0,3,54,,
$,20163,16,16,0,3,54,,
$,20164,16,20,1,4,55,,
$,20165,17,16,-1,3,54,,
$,20166,16,12,0,3,54,,
$,20167,15,16,0,3,54,,
$,20168,16,21,1,4,55,,
$,20169,17,16,-1,3,54,,
$,20170,16,12,0,3,54,,
$,20171,15,16,0,3,54,,
$,20172,16,21,1,4,55,,
$,20173,18,16,0,4,55,,
$,20174,16,13,0,4,55,,
$,20175,14,17,0,4,55,,
$,20176,16,19,0,4,55,,
$,20177,18,16,0,4,55,,
$,20178,16,15,0,4,55,,
$,20179,13,17,0,4,55,,
$,20180,15,17,0,4,55,,
$,20181,20,16,0,4,55,,
$,20182,16,17,0,4,55,,
$,20183,12,17,0,4,55,,
$,20184,16,16,0,4,55,,
$,20185,20,16,0,4,55,,
$,20186,16,17,0,4,55,,
$,20187,12,16,0,4,55,,
$,20188,16,16,0,4,55,,
$,20189,19,16,0,4,55,,
$,20190,15,17,0,4,55,,
$,20191,11,16,0,4,55,,
$,20192,15,16,0,4,55,,
$,20193,20,16,0,4,55,,
$,20194,15,17,0,4,55,,
$,20195,11,16,0,4,55,,
$,20196,15,15,0,4,55,,
$,20197,20,16,0,4,55,,
$,20198,15,18,0,4,55,,
$,20199,12,16,-1,3,54,,
$,20200,16,15,0,3,54,,
$,20201,19,16,0,3,54,,
$,20202,15,19,0,3,54,,
$,20203,14,17,0,3,54,,
$,20204,16,15,0,3,54,,
$,20205,17,17,0,3,54,,
$,20206,15,20,0,3,54,,
$,20207,16,17,0,3,54,,
$,20208,16,13,0,3,54,,
$,20209,16,16,0,3,54,,
$,20210,16,21,1,4,55,,
$,20211,17,17,0,4,55,,
$,20212,16,12,0,4,55,,
$,20213,16,16,0,4,55,,
$,20214,16,20,1,5,56,,
$,20215,17,16,-1,4,55,,
$,20216,16,12,0,4,55,,
$,20217,15,16,0,4,55,,
$,20218,16,20,1,5,56,,
$,20219,16,16,-1,4,55,,
$,20220,15,12,0,4,55,,
$,20221,15,16,0,4,55,,
$,20222,15,21,1,5,56,,
$,20223,18,16,0,5,56,,
$,20224,16,12,0,5,56,,
$,20225,14,16,0,5,56,,
$,20226,16,19,1,6,57,,
$,20227,18,15,0,6,57,,
$,20228,16,14,0,6,57,,
$,20229,14,16,0,6,57,,
$,20230,16,17,0,6,57,,
$,20231,19,15,0,6,57,,
$,20232,16,16,0,6,57,,
$,20233,12,16,0,6,57,,
$,20234,15,17,0,6,57,,
$,20235,20,16,0,6,57,,
$,20236,16,17,0,6,57,,
$,20237,12,17,0,6,57,,
$,20238,16,16,0,6,57,,
$,20239,20,16,0,6,57,,
$,20240,16,17,0,6,57,,
$,20241,12,16,0,6,57,,
$,20242,16,16,0,6,57,,
$,20243,21,16,0,6,57,,
$,20244,16,18,0,6,57,,
$,20245,12,17,0,6,57,,
$,20246,16,16,0,6,57,,
$,20247,20,17,0,6,57,,
$,20248,16,18,0,6,57,,
$,20249,12,17,0,6,57,,
$,20250,16,15,0,0,57,*,
$,20251,20,16,0,0,57,*,
$,20252,16,19,0,0,57,*,
$,20253,14,17,0,0,57,*,
$,20254,17,15,0,0,57,*,
$,20255,18,17,0,0,57,*,
$,20256,16,20,0,0,57,*,
$,20257,16,17,0,0,57,*,
$,20258,17,15,0,0,57,*,
$,20259,17,17,0,0,57,*,
$,20260,16,20,0,0,57,*,
$,20261,17,17,0,0,57,*,
$,20262,17,14,0,0,57,*,
$,20263,17,17,0,0,57,*,
$,20264,17,22,0,0,57,*,
$,20265,17,18,0,0,57,*,
$,20266,17,12,0,0,57,*,
$,20267,17,17,0,0,57,*,
$,20268,17,22,0,0,57,*,
$,20269,18,17,0,0,57,*,
$,20270,17,13,0,0,57,*,
$,20271,16,17,0,0,57,*,
$,20272,17,22,0,0,57,*,
$,20273,18,17,0,0,57,*,
$,20274,17,13,0,0,57,*,
$,20275,15,17,0,0,57,*,
$,20276,16,21,0,0,57,*,
$,20277,18,17,0,0,57,*,
$,20278,16,15,0,0,57,*,
$,20279,15,18,1,1,58,*,
$,20280,16,18,0,1,58,*,
$,20281,19,16,0,1,58,*,
$,20282,17,16,0,1,58,*,
$,20283,13,17,0,1,58,*,
$,20284,16,16,0,1,58,*,
$,20285,20,16,0,1,58,*,
$,20286,16,17,0,1,58,*,
$,20287,12,16,0,1,58,*,
$,20288,16,17,0,1,58,*,
$,20289,21,17,0,1,58,*,
$,20290,16,17,0,1,58,*,
$,20291,12,17,0,1,58,*,
$,20292,16,16,0,1,58,*,
$,20293,22,16,0,1,58,*,
$,20294,17,18,0,1,58,*,
$,20295,12,17,0,1,58,*,
$,20296,17,16,0,1,58,*,
$,20297,21,17,0,1,58,*,
$,20298,16,18,0,1,58,*,
$,20299,12,17,0,1,58,*,
$,20300,16,15,0,1,58,*,
$,20301,20,16,0,1,58,*,
$,20302,16,18,0,1,58,*,
$,20303,13,16,-1,0,57,*,
$,20304,16,14,0,0,57,*,
$,20305,18,16,0,0,57,*,
$,20306,15,19,0,0,57,*,
$,20307,16,16,-1,-1,56,*,
$,20308,17,13,0,-1,56,*,
$,20309,16,16,0,-1,56,*,
$,20310,16,20,1,0,57,*,
$,20311,16,16,-1,-1,56,*,
$,20312,16,13,0,-1,56,*,
$,20313,15,16,0,-1,56,*,
$,20314,15,22,1,0,57,*,
$,20315,16,17,0,0,57,*,
$,20316,15,12,0,0,57,*,
$,20317,15,17,0,0,57,*,
$,20318,15,21,0,0,57,*,
$,20319,17,16,-1,-1,56,*,
$,20320,16,12,0,-1,56,*,
$,20321,15,16,0,-1,56,*,
$,20322,16,21,1,0,57,*,
$,20323,18,16,0,0,57,*,
$,20324,16,12,0,0,57,*,
$,20325,15,16,0,0,57,*,
$,20326,16,21,1,1,58,*,
$,20327,18,16,0,1,58,*,
$,20328,16,14,0,1,58,*,
$,20329,14,17,0,1,58,*,
$,20330,16,19,0,1,58,*,
$,20331,18,16,0,1,58,*,
$,20332,16,16,0,1,58,*,
$,20333,13,17,0,1,58,*,
$,20334,15,17,0,1,58,*,
$,20335,18,16,0,1,58,*,
$,20336,15,16,0,1,58,*,
$,20337,13,16,0,1,58,*,
$,20338,15,16,0,1,58,*,
$,20339,20,16,0,1,58,*,
$,20340,16,17,0,1,58,*,
$,20341,11,16,0,1,58,*,
$,20342,15,15,0,1,58,*,
$,20343,22,16,0,1,58,*,
$,20344,16,17,0,1,58,*,
$,20345,11,16,0,1,58,*,
$,20346,16,15,0,1,58,*,
$,20347,21,16,0,1,58,*,
$,20348,16,18,0,1,58,*,
$,20349,11,16,-1,0,57,*,
$,20350,16,15,0,0,57,*,
$,20351,21,16,0,0,57,*,
$,20352,16,18,0,0,57,*,
$,20353,12,16,-1,-1,56,*,
$,20354,16,14,0,-1,56,*,
$,20355,19,16,0,-1,56,*,
$,20356,15,18,0,-1,56,*,
$,20357,14,16,-1,-2,55,*,
$,20358,16,14,0,-2,55,*,
$,20359,16,16,0,-2,55,*,
$,20360,15,18,1,-1,56,*,
$,20361,15,16,-1,-2,55,*,
$,20362,15,12,0,-2,55,*,
$,20363,16,15,0,-2,55,*,
$,20364,15,18,1,-1,56,*,
$,20365,16,15,-1,-2,55,*,
$,20366,16,11,0,-2,55,*,
$,20367,14,14,0,-2,55,*,
$,20368,15,20,1,-1,56,*,
$,20369,16,15,-1,-2,55,*,
$,20370,15,10,0,-2,55,*,
$,20371,13,15,0,-2,55,*,
$,20372,14,19,1,-1,56,*,
$,20373,16,14,-1,-2,55,*,
$,20374,14,10,0,-2,55,*,
$,20375,13,14,0,-2,55,*,
$,20376,14,19,1,-1,56,*,
$,20377,16,14,-1,-2,55,*,
$,20378,14,10,0,-2,55,*,
$,20379,13,14,0,-2,55,*,
$,20380,14,17,0,-2,55,*,
$,20381,17,13,0,-2,55,*,
$,20382,15,12,0,-2,55,*,
$,20383,12,14,0,-2,55,*,
$,20384,14,15,0,-2,55,*,
$,20385,16,13,0,-2,55,*,
$,20386,14,14,0,-2,55,*,
$,20387,10,14,0,-2,55,*,
$,20388,13,14,0,-2,55,*,
$,20389,16,14,0,-2,55,*,
$,20390,13,14,0,-2,55,*,
$,20391,9,14,0,-2,55,*,
$,20392,12,12,0,-2,55,*,
$,20393,17,13,0,-2,55,*,
$,20394,13,14,0,-2,55,*,
$,20395,8,13,0,-2,55,*,
$,20396,12,12,0,-2,55,*,
$,20397,17,13,0,-2,55,*,
$,20398,12,13,0,-2,55,*,
$,20399,7,12,0,-2,55,*,
$,20400,12,11,0,-2,55,*,
$,20401,17,12,0,-2,55,*,
$,20402,12,14,0,-2,55,*,
$,20403,7,12,0,-2,55,*,
$,20404,12,10,0,-2,55,*,
$,20405,15,12,0,-2,55,*,
$,20406,11,14,0,-2,55,*,
$,20407,9,12,0,-2,55,*,
$,20408,12,10,0,-2,55,*,
$,20409,12,12,0,-2,55,*,
$,20410,10,14,0,-2,55,*,
$,20411,11,12,0,-2,55,*,
$,20412,11,10,0,-2,55,*,
$,20413,12,12,0,-2,55,*,
$,20414,11,16,0,-2,55,*,
$,20415,12,13,0,-2,55,*,
$,20416,12,7,0,-2,55,*,
$,20417,11,11,0,-2,55,*,
$,20418,11,16,0,-2,55,*,
$,20419,12,11,0,-2,55,*,
$,20420,11,7,0,-2,55,*,
$,20421,11,11,0,-2,55,*,
$,20422,11,16,0,-2,55,*,
$,20423,12,11,0,-2,55,*,
$,20424,11,7,0,-2,55,*,
$,20425,10,11,0,-2,55,*,
$,20426,11,16,0,-2,55,*,
$,20427,12,11,0,-2,55,*,
$,20428,11,7,0,-2,55,*,
$,20429,10,11,0,-2,55,*,
$,20430,11,15,0,-2,55,*,
$,20431,13,11,0,-2,55,*,
$,20432,11,9,0,-2,55,*,
$,20433,9,12,0,-2,55,*,
$,20434,11,12,0,-2,55,*,
$,20435,14,10,0,-2,55,*,
